symbol,interval,orb_duration,tp_multiplier,risk_per_trade,avg_return,median_return,avg_profit_factor,total_trades
GLD,5m,15,2.0,0.01,6.455391720215357,6.455391720215357,1.5370571865502511,73
GLD,5m,15,2.0,0.02,6.455391720215357,6.455391720215357,1.5370571865502511,73
GOOGL,15m,15,0.5,0.01,-5.492338580810574,-5.492338580810574,0.7492018204448252,62
GOOGL,15m,15,0.5,0.02,-13.071317960937575,-13.071317960937575,0.5868986694043126,62
GOOGL,15m,15,1.0,0.01,-12.865694587646558,-12.865694587646558,0.6135594150811347,62
GOOGL,15m,15,1.0,0.02,-21.103494648925835,-21.103494648925835,0.5203672383543899,62
GOOGL,15m,15,2.0,0.01,-16.70611763525396,-16.70611763525396,0.5730629311535638,61
GOOGL,15m,15,2.0,0.02,-24.550963687744286,-24.550963687744286,0.50989734089885,61
GOOGL,5m,5,0.5,0.01,-6.514195051757906,-6.514195051757906,0.7502834923451139,83
GOOGL,5m,5,0.5,0.02,-8.397187165283322,-8.397187165283322,0.719801949193644,83
GOOGL,5m,5,1.0,0.01,-15.723353399902425,-15.723353399902425,0.602203361716607,82
GOOGL,5m,5,1.0,0.02,-20.384395337158267,-20.384395337158267,0.549749394699646,82
GOOGL,5m,5,2.0,0.01,-15.054891059814546,-15.054891059814546,0.6752703897578968,81
GOOGL,5m,5,2.0,0.02,-19.455806289306686,-19.455806289306686,0.6292020813521523,81
GOOGL,5m,15,0.5,0.01,-11.238951067627005,-11.238951067627005,0.5897378055782798,73
GOOGL,5m,15,0.5,0.02,-18.09466504504404,-18.09466504504404,0.498506809327852,73
GOOGL,5m,15,1.0,0.01,-14.598653885498042,-14.598653885498042,0.6117953082456233,73
GOOGL,5m,15,1.0,0.02,-21.885066023681656,-21.885066023681656,0.539581733433898,73
GOOGL,5m,15,2.0,0.01,-15.293221493408254,-15.293221493408254,0.6565337354212911,73
GOOGL,5m,15,2.0,0.02,-22.375601022460998,-22.375601022460998,0.5913108369411334,73
MNQ=F,15m,15,0.5,0.01,3.196226999999744,3.196226999999744,1.2213067080666167,49
MNQ=F,15m,15,0.5,0.02,3.196226999999744,3.196226999999744,1.2213067080666167,49
MNQ=F,15m,15,1.0,0.01,1.2324589999995441,1.2324589999995441,1.0544131047891978,46
MNQ=F,15m,15,1.0,0.02,1.2324589999995441,1.2324589999995441,1.0544131047891978,46
MNQ=F,15m,15,2.0,0.01,5.512456999999522,5.512456999999522,1.2336030167887575,36
MNQ=F,15m,15,2.0,0.02,5.512456999999522,5.512456999999522,1.2336030167887575,36
MNQ=F,5m,5,0.5,0.01,12.366227999999756,12.366227999999756,2.8299944861443747,69
MNQ=F,5m,5,0.5,0.02,12.366227999999756,12.366227999999756,2.8299944861443747,69
MNQ=F,5m,5,1.0,0.01,18.07995699999952,18.07995699999952,2.399643755754684,69
MNQ=F,5m,5,1.0,0.02,18.07995699999952,18.07995699999952,2.399643755754684,69
MNQ=F,5m,5,2.0,0.01,14.77242899999921,14.77242899999921,1.6709382098023846,63
MNQ=F,5m,5,2.0,0.02,14.77242899999921,14.77242899999921,1.6709382098023846,63
MNQ=F,5m,15,0.5,0.01,9.281225999999734,9.281225999999734,1.7708644102370168,60
MNQ=F,5m,15,0.5,0.02,9.281225999999734,9.281225999999734,1.7708644102370168,60
MNQ=F,5m,15,1.0,0.01,14.38496299999959,14.38496299999959,1.8201216348700344,56
MNQ=F,5m,15,1.0,0.02,14.38496299999959,14.38496299999959,1.8201216348700344,56
MNQ=F,5m,15,2.0,0.01,11.472456999999523,11.472456999999523,1.5744114594927001,40
MNQ=F,5m,15,2.0,0.02,11.472456999999523,11.472456999999523,1.5744114594927001,40
MSFT,15m,15,0.5,0.01,2.235323232910323,2.235323232910323,1.1751202071789761,65
MSFT,15m,15,0.5,0.02,0.7515403664552468,0.7515403664552468,1.052173645769922,65
MSFT,15m,15,1.0,0.01,-3.0729308808590394,-3.0729308808590394,0.8568403847118267,62
MSFT,15m,15,1.0,0.02,-4.408242830566123,-4.408242830566123,0.8090417927678402,62
MSFT,15m,15,2.0,0.01,-5.207739226562225,-5.207739226562225,0.8111974786308604,60
MSFT,15m,15,2.0,0.02,-5.990429885253652,-5.990429885253652,0.7952750927735077,60
MSFT,5m,5,0.5,0.01,5.077552699219014,5.077552699219014,1.437126872774169,85
MSFT,5m,5,0.5,0.02,5.676255685791276,5.676255685791276,1.4874567939955536,85
MSFT,5m,5,1.0,0.01,8.20487031054725,8.20487031054725,1.4437841467955603,85
MSFT,5m,5,1.0,0.02,7.163950548828489,7.163950548828489,1.3666592925554366,85
MSFT,5m,5,2.0,0.01,4.792002112793526,4.792002112793526,1.1740801490538308,84
MSFT,5m,5,2.0,0.02,3.8537997016607366,3.8537997016607366,1.1355741650124576,84
MSFT,5m,15,0.5,0.01,-1.8103781882321348,-1.8103781882321348,0.896702457924326,83
MSFT,5m,15,0.5,0.02,-3.027152354980171,-3.027152354980171,0.8399672779682037,83
MSFT,5m,15,1.0,0.01,-0.9197802421870438,-0.9197802421870438,0.9621258760402455,82
MSFT,5m,15,1.0,0.02,-1.9157023417963863,-1.9157023417963863,0.9251790152606987,82
MSFT,5m,15,2.0,0.01,1.211555357422476,1.211555357422476,1.0380066639133236,81
MSFT,5m,15,2.0,0.02,0.559550935547486,0.559550935547486,1.0168197875700467,81
NQ=F,15m,15,0.5,0.01,2.263724999999722,2.263724999999722,1.1524391475730733,49
NQ=F,15m,15,0.5,0.02,2.263724999999722,2.263724999999722,1.1524391475730733,49
NQ=F,15m,15,1.0,0.01,7.304964999999611,7.304964999999611,1.3850791727626564,45
NQ=F,15m,15,1.0,0.02,7.304964999999611,7.304964999999611,1.3850791727626564,45
NQ=F,15m,15,2.0,0.01,11.002458999999543,11.002458999999543,1.515155724863412,36
NQ=F,15m,15,2.0,0.02,11.002458999999543,11.002458999999543,1.515155724863412,36
NQ=F,5m,5,0.5,0.01,14.784981999999799,14.784981999999799,4.039039526677844,69
NQ=F,5m,5,0.5,0.02,14.784981999999799,14.784981999999799,4.039039526677844,69
NQ=F,5m,5,1.0,0.01,19.314958999999543,19.314958999999543,2.661496132486323,68
NQ=F,5m,5,1.0,0.02,19.314958999999543,19.314958999999543,2.661496132486323,68
NQ=F,5m,5,2.0,0.01,15.47992899999921,15.47992899999921,1.725392606490918,63
NQ=F,5m,5,2.0,0.02,15.47992899999921,15.47992899999921,1.725392606490918,63
NQ=F,5m,15,0.5,0.01,10.776227999999756,10.776227999999756,1.9934276233779025,60
NQ=F,5m,15,0.5,0.02,10.776227999999756,10.776227999999756,1.9934276233779025,60
NQ=F,5m,15,1.0,0.01,16.90496299999959,16.90496299999959,2.056557810244875,56
NQ=F,5m,15,1.0,0.02,16.90496299999959,16.90496299999959,2.056557810244875,56
NQ=F,5m,15,2.0,0.01,14.074956999999522,14.074956999999522,1.7498628399445868,40
NQ=F,5m,15,2.0,0.02,14.074956999999522,14.074956999999522,1.7498628399445868,40
QQQ,15m,15,0.5,0.01,-2.173659715331978,-2.173659715331978,0.8164620392583894,72
QQQ,15m,15,0.5,0.02,-2.3815654956054098,-2.3815654956054098,0.8023763205026985,72
QQQ,15m,15,1.0,0.01,-1.8591030771483565,-1.8591030771483565,0.88376526698438,70
QQQ,15m,15,1.0,0.02,-2.067008857421788,-2.067008857421788,0.8724249010307514,70
QQQ,15m,15,2.0,0.01,-3.8444205380857417,-3.8444205380857417,0.8062348396197312,66
QQQ,15m,15,2.0,0.02,-4.0305243916013564,-4.0305243916013564,0.7987426793335516,66
QQQ,5m,5,0.5,0.01,6.234763355468749,6.234763355468749,2.358198311408453,91
QQQ,5m,5,0.5,0.02,6.234763355468749,6.234763355468749,2.358198311408453,91
QQQ,5m,5,1.0,0.01,3.517249139648557,3.517249139648557,1.316734473195288,91
QQQ,5m,5,1.0,0.02,3.517249139648557,3.517249139648557,1.316734473195288,91
QQQ,5m,5,2.0,0.01,2.582417517578269,2.582417517578269,1.1606143749563562,91
QQQ,5m,5,2.0,0.02,2.582417517578269,2.582417517578269,1.1606143749563562,91
QQQ,5m,15,0.5,0.01,5.0132039394531605,5.0132039394531605,1.6721024422735724,82
QQQ,5m,15,0.5,0.02,5.0132039394531605,5.0132039394531605,1.6721024422735724,82
QQQ,5m,15,1.0,0.01,4.187953545898527,4.187953545898527,1.3078784170435895,81
QQQ,5m,15,1.0,0.02,4.187953545898527,4.187953545898527,1.3078784170435895,81
