symbol,name,category,interval,orb_duration,tp_multiplier,risk_per_trade,total_trades,win_rate,profit_factor,return_pct,max_drawdown,total_pnl
TSLA,Tesla,stocks,5m,15,2.0,0.01,72,0.3333333333333333,0.9900448294776893,-0.5113833378900381,-2329.461400048805,-51.138333789013245
SPY,S&P 500 ETF,stocks,5m,15,2.0,0.01,81,0.3333333333333333,0.9944160932063485,-0.07209958496036051,-252.55292499997495,-7.209958496051854
QQQ,Nasdaq ETF,stocks,5m,15,2.0,0.01,76,0.34210526315789475,1.1021831504558608,1.9141856689454289,-472.2185584960753,191.41856689457518
MNQ=F,Micro Nasdaq,futures,5m,15,2.0,0.02,40,0.475,1.5744114594927001,11.472456999999523,-377.5008000000089,1147.2456999999522
NQ=F,Nasdaq Futures,futures,5m,15,2.0,0.02,40,0.475,1.7498628399445868,14.074956999999522,-374.7508000000089,1407.4956999999522
EURUSD=X,EUR/USD,forex,5m,15,2.0,0.02,71,0.5070422535211268,1.270773058924824,1.2396882493763588,-75.91582044085942,123.96882493763823
GC=F,Gold,commodities,5m,15,2.0,0.02,49,0.4897959183673469,1.7476196481868531,5.25587494921845,-86.70297187500364,525.5874949218451
GLD,Gold ETF,commodities,5m,15,2.0,0.02,73,0.4794520547945205,1.5370571865502511,6.455391720215357,-227.60280268552333,645.5391720215537
AAPL,Apple,stocks,5m,15,2.0,0.02,78,0.21794871794871795,0.6302299291771587,-18.963460192871263,-2323.6351701904405,-1896.3460192871248
MSFT,Microsoft,stocks,5m,15,2.0,0.02,81,0.3333333333333333,1.0168197875700467,0.559550935547486,-840.7542815429479,55.955093554742575
GOOGL,Google,stocks,5m,15,2.0,0.02,73,0.2602739726027397,0.5913108369411334,-22.375601022460998,-2817.395800146496,-2237.560102246107
AMZN,Amazon,stocks,5m,15,2.0,0.02,72,0.3472222222222222,1.0340225883891847,1.6698813598631024,-1441.8709504150343,166.98813598631233
TSLA,Tesla,stocks,5m,15,2.0,0.02,72,0.3333333333333333,1.0640860056792156,5.994981467286015,-4206.641009912071,599.4981467285996
